lat,lon
5125.25588,01323.78021
5125.25507,01323.78012
5125.25420,01323.77994
5125.25328,01323.77969
5125.25249,01323.77936
5125.25169,01323.77904
5125.25091,01323.77874
5125.24999,01323.77846
5125.24916,01323.77821
5125.24840,01323.77812
5125.24757,01323.77816
5125.24686,01323.77816
5125.24611,01323.77784
5125.24525,01323.77732
5125.24444,01323.77706
5125.24364,01323.77674
5125.24306,01323.77702
5125.24220,01323.77679
5125.24155,01323.77661
5125.24079,01323.77645
5125.24004,01323.77631
5125.23923,01323.77605
5125.23845,01323.77569
5125.23763,01323.77533
5125.23686,01323.77509
5125.23592,01323.77449
5125.23512,01323.77452
5125.23416,01323.77416
5125.23332,01323.77391
5125.23253,01323.77386
5125.23167,01323.77371
5125.23084,01323.77361
5125.22992,01323.77330
5125.22921,01323.77316
5125.22861,01323.77312
5125.22791,01323.77313
5125.22705,01323.77301
5125.22625,01323.77300
5125.22545,01323.77295
5125.22484,01323.77311
5125.22417,01323.77299
5125.22354,01323.77269
5125.22290,01323.77233
5125.22211,01323.77201
5125.22134,01323.77191
5125.22068,01323.77181
5125.21989,01323.77177
5125.21923,01323.77174
5125.21858,01323.77198
5125.21791,01323.77205
5125.21709,01323.77165
5125.21640,01323.77144
5125.21558,01323.77096
5125.21482,01323.77067
5125.21390,01323.77047
5125.21312,01323.77035
5125.21250,01323.77036
5125.21175,01323.77033
5125.21108,01323.77040
5125.21023,01323.77009
5125.20951,01323.76997
5125.20869,01323.76966
5125.20789,01323.76926
5125.20709,01323.76906
5125.20630,01323.76900
5125.20557,01323.76903
5125.20483,01323.76861
5125.20398,01323.76822
5125.20314,01323.76755
5125.20238,01323.76703
5125.20162,01323.76670
5125.20092,01323.76656
5125.20013,01323.76629
5125.19945,01323.76612
5125.19878,01323.76600
5125.19806,01323.76582
5125.19759,01323.76581
5125.19691,01323.76530
5125.19630,01323.76500
5125.19566,01323.76487
5125.19492,01323.76464
5125.19405,01323.76414
5125.19324,01323.76360
5125.19262,01323.76357
5125.19198,01323.76356
5125.19122,01323.76317
5125.19050,01323.76287
5125.18979,01323.76257
5125.18902,01323.76231
5125.18826,01323.76191
5125.18746,01323.76157
5125.18668,01323.76129
5125.18607,01323.76125
5125.18539,01323.76093
5125.18467,01323.76065
5125.18400,01323.76042
5125.18327,01323.76024
5125.18263,01323.75996
5125.18177,01323.75958
5125.18131,01323.76073
5125.18058,01323.76066
5125.17985,01323.76041
5125.17917,01323.76021
5125.17851,01323.75986
5125.17774,01323.75958
5125.17695,01323.75941
5125.17606,01323.75889
5125.17524,01323.75838
5125.17455,01323.75784
5125.17361,01323.75727
5125.17273,01323.75675
5125.17187,01323.75632
5125.17094,01323.75561
5125.16998,01323.75512
5125.16898,01323.75452
5125.16810,01323.75420
5125.16724,01323.75400
5125.16643,01323.75370
5125.16558,01323.75337
5125.16486,01323.75304
5125.16423,01323.75280
5125.16340,01323.75248
5125.16263,01323.75211
5125.16193,01323.75185
5125.16129,01323.75153
5125.16069,01323.75142
5125.15976,01323.75127
5125.15909,01323.75111
5125.15851,01323.75093
5125.15769,01323.75036
5125.15687,01323.75007
5125.15619,01323.74995
5125.15547,01323.74975
5125.15479,01323.74900
5125.15414,01323.74872
5125.15353,01323.74881
5125.15286,01323.74874
5125.15216,01323.74869
5125.15167,01323.74941
5125.15102,01323.74952
5125.15028,01323.74930
5125.14936,01323.74928
5125.14881,01323.74931
5125.14814,01323.74920
5125.14743,01323.74890
5125.14656,01323.74857
5125.14569,01323.74815
5125.14477,01323.74757
5125.14400,01323.74697
5125.14326,01323.74625
5125.14229,01323.74566
5125.14145,01323.74520
5125.14084,01323.74482
5125.14007,01323.74450
5125.13925,01323.74410
5125.13852,01323.74355
5125.13790,01323.74283
5125.13737,01323.74213
5125.13675,01323.74148
5125.13596,01323.74057
5125.13515,01323.73971
5125.13439,01323.73880
5125.13362,01323.73802
5125.13277,01323.73694
5125.13188,01323.73578
5125.13127,01323.73459
5125.13099,01323.73362
5125.13017,01323.73218
5125.12937,01323.73090
5125.12890,01323.72973
5125.12851,01323.72852
5125.12818,01323.72734
5125.12785,01323.72636
5125.12738,01323.72537
5125.12718,01323.72440
5125.12695,01323.72325
5125.12669,01323.72219
5125.12646,01323.72119
5125.12623,01323.72017
5125.12599,01323.71911
5125.12607,01323.71816
5125.12586,01323.71694
5125.12534,01323.71535
5125.12498,01323.71377
5125.12463,01323.71307
5125.12414,01323.71203
5125.12364,01323.71110
5125.12303,01323.71037
5125.12256,01323.70946
5125.12210,01323.70848
5125.12163,01323.70754
5125.12122,01323.70649
5125.12080,01323.70537
5125.12035,01323.70452
5125.11998,01323.70352
5125.11957,01323.70239
5125.11930,01323.70117
5125.11900,01323.70013
5125.11872,01323.69913
5125.11853,01323.69789
5125.11824,01323.69715
5125.11788,01323.69605
5125.11761,01323.69491
5125.11727,01323.69399
5125.11675,01323.69328
5125.11641,01323.69213
5125.11610,01323.69101
5125.11582,01323.69012
5125.11559,01323.68920
5125.11547,01323.68811
5125.11529,01323.68713
5125.11496,01323.68627
5125.11469,01323.68546
5125.11450,01323.68466
5125.11419,01323.68350
5125.11389,01323.68206
5125.11363,01323.68066
5125.11343,01323.67950
5125.11318,01323.67833
5125.11292,01323.67704
5125.11261,01323.67585
5125.11241,01323.67468
5125.11220,01323.67421
5125.11197,01323.67337
5125.11175,01323.67248
5125.11148,01323.67162
5125.11150,01323.67105
5125.11128,01323.66999
5125.11115,01323.66880
5125.11107,01323.66768
5125.11089,01323.66647
5125.11046,01323.66545
5125.10997,01323.66440
5125.10955,01323.66327
5125.10909,01323.66248
5125.10855,01323.66169
5125.10807,01323.66134
5125.10761,01323.66054
5125.10723,01323.65970
5125.10685,01323.65844
5125.10626,01323.65723
5125.10582,01323.65619
5125.10530,01323.65495
5125.10484,01323.65385
5125.10449,01323.65329
5125.10415,01323.65202
5125.10389,01323.65101
5125.10371,01323.64974
5125.10333,01323.64849
5125.10305,01323.64737
5125.10278,01323.64598
5125.10247,01323.64486
5125.10212,01323.64386
5125.10177,01323.64310
5125.10151,01323.64226
5125.10127,01323.64130
5125.10104,01323.64025
5125.10067,01323.63868
5125.10041,01323.63696
5125.10022,01323.63517
5125.10002,01323.63389
5125.09994,01323.63263
5125.09982,01323.63145
5125.09953,01323.62994
5125.09932,01323.62878
5125.09939,01323.62764
5125.09954,01323.62646
5125.09978,01323.62555
5125.10011,01323.62494
5125.10058,01323.62391
5125.10094,01323.62263
5125.10124,01323.62113
5125.10124,01323.61981
5125.10122,01323.61781
5125.10109,01323.61615
5125.10110,01323.61469
5125.10127,01323.61358
5125.10140,01323.61240
5125.10139,01323.61158
5125.10146,01323.61041
5125.10129,01323.60957
5125.10134,01323.60863
5125.10139,01323.60756
5125.10149,01323.60644
5125.10149,01323.60591
5125.10147,01323.60494
5125.10159,01323.60355
5125.10162,01323.60227
5125.10162,01323.60115
5125.10175,01323.60031
5125.10181,01323.59936
5125.10196,01323.59834
5125.10212,01323.59686
5125.10226,01323.59592
5125.10235,01323.59511
5125.10251,01323.59436
5125.10265,01323.59354
5125.10274,01323.59251
5125.10287,01323.59176
5125.10292,01323.59089
5125.10293,01323.59031
5125.10295,01323.58905
5125.10322,01323.58816
5125.10355,01323.58704
5125.10368,01323.58614
5125.10374,01323.58502
5125.10388,01323.58347
5125.10388,01323.58253
5125.10397,01323.58162
5125.10385,01323.58083
5125.10377,01323.57898
5125.10383,01323.57758
5125.10389,01323.57563
5125.10382,01323.57414
5125.10382,01323.57277
5125.10391,01323.57178
5125.10402,01323.57089
5125.10415,01323.56915
5125.10429,01323.56753
5125.10454,01323.56537
5125.10478,01323.56338
5125.10503,01323.56167
5125.10534,01323.56005
5125.10578,01323.55830
5125.10625,01323.55743
5125.10668,01323.55689
5125.10740,01323.55524
5125.10791,01323.55422
5125.10860,01323.55271
5125.10931,01323.55176
5125.11006,01323.55097
5125.11061,01323.55035
5125.11102,01323.54999
5125.11161,01323.54921
5125.11230,01323.54793
5125.11283,01323.54699
5125.11329,01323.54646
5125.11373,01323.54588
5125.11409,01323.54548
5125.11441,01323.54526
5125.11502,01323.54437
5125.11521,01323.54377
5125.11581,01323.54272
5125.11678,01323.54146
5125.11731,01323.54072
5125.11784,01323.53979
5125.11858,01323.53872
5125.11918,01323.53784
5125.11972,01323.53728
5125.12068,01323.53685
5125.12149,01323.53625
5125.12221,01323.53555
5125.12270,01323.53511
5125.12324,01323.53454
5125.12365,01323.53393
5125.12417,01323.53359
5125.12483,01323.53299
5125.12545,01323.53238
5125.12613,01323.53201
5125.12666,01323.53199
5125.12709,01323.53160
5125.12765,01323.53066
5125.12809,01323.52985
5125.12850,01323.52952
5125.12912,01323.52863
5125.12968,01323.52789
5125.13011,01323.52740
5125.13072,01323.52673
5125.13153,01323.52591
5125.13222,01323.52533
5125.13287,01323.52480
5125.13371,01323.52373
5125.13458,01323.52304
5125.13540,01323.52222
5125.13613,01323.52149
5125.13697,01323.52062
5125.13758,01323.52004
5125.13811,01323.51929
5125.13894,01323.51836
5125.13951,01323.51759
5125.14001,01323.51702
5125.14065,01323.51619
5125.14108,01323.51539
5125.14159,01323.51477
5125.14212,01323.51417
5125.14250,01323.51396
5125.14291,01323.51360
5125.14356,01323.51315
5125.14416,01323.51233
5125.14472,01323.51147
5125.14537,01323.51061
5125.14578,01323.51032
5125.14635,01323.50969
5125.14677,01323.50909
5125.14791,01323.50805
5125.14866,01323.50737
5125.14950,01323.50685
5125.15048,01323.50620
5125.15149,01323.50575
5125.15235,01323.50536
5125.15299,01323.50502
5125.15334,01323.50466
5125.15399,01323.50388
5125.15471,01323.50250
5125.15519,01323.50164
5125.15567,01323.50086
5125.15632,01323.49983
5125.15703,01323.49883
5125.15799,01323.49756
5125.15883,01323.49674
5125.15950,01323.49637
5125.16016,01323.49608
5125.16105,01323.49548
5125.16206,01323.49501
5125.16301,01323.49496
5125.16377,01323.49487
5125.16445,01323.49422
5125.16538,01323.49314
5125.16602,01323.49273
5125.16670,01323.49228
5125.16735,01323.49183
5125.16798,01323.49144
5125.16869,01323.49068
5125.16918,01323.49025
5125.16990,01323.48953
5125.17052,01323.48912
5125.17122,01323.48862
5125.17180,01323.48804
5125.17228,01323.48766
5125.17296,01323.48692
5125.17362,01323.48610
5125.17413,01323.48571
5125.17464,01323.48512
5125.17524,01323.48456
5125.17588,01323.48415
5125.17664,01323.48373
5125.17773,01323.48296
5125.17836,01323.48242
5125.17899,01323.48178
5125.17966,01323.48110
5125.18030,01323.48049
5125.18094,01323.47987
5125.18137,01323.47934
5125.18184,01323.47886
5125.18254,01323.47862
5125.18339,01323.47829
5125.18420,01323.47770
5125.18481,01323.47715
5125.18555,01323.47644
5125.18635,01323.47560
5125.18728,01323.47473
5125.18792,01323.47438
5125.18847,01323.47433
5125.18930,01323.47338
5125.18991,01323.47277
5125.19050,01323.47221
5125.19133,01323.47140
5125.19191,01323.47087
5125.19248,01323.47018
5125.19319,01323.46909
5125.19393,01323.46830
5125.19467,01323.46756
5125.19528,01323.46725
5125.19587,01323.46664
5125.19641,01323.46595
5125.19708,01323.46547
5125.19747,01323.46514
5125.19808,01323.46456
5125.19883,01323.46380
5125.19934,01323.46337
5125.20004,01323.46279
5125.20048,01323.46207
5125.20110,01323.46154
5125.20166,01323.46094
5125.20215,01323.46050
5125.20282,01323.45995
5125.20352,01323.45940
5125.20427,01323.45864
5125.20497,01323.45847
5125.20587,01323.45765
5125.20677,01323.45712
5125.20738,01323.45643
5125.20815,01323.45586
5125.20910,01323.45535
5125.21006,01323.45467
5125.21076,01323.45418
5125.21144,01323.45357
5125.21219,01323.45292
5125.21300,01323.45232
5125.21381,01323.45161
5125.21460,01323.45054
5125.21547,01323.44950
5125.21644,01323.44879
5125.21727,01323.44816
5125.21824,01323.44746
5125.21918,01323.44674
5125.21995,01323.44596
5125.22061,01323.44557
5125.22119,01323.44520
5125.22190,01323.44478
5125.22261,01323.44419
5125.22403,01323.44352
5125.22470,01323.44302
5125.22553,01323.44268
5125.22637,01323.44291
5125.22677,01323.44284
5125.22753,01323.44286
5125.22798,01323.44281
5125.22820,01323.44239
5125.22852,01323.44232
5125.22855,01323.44199
5125.22866,01323.44197
5125.22884,01323.44165
5125.22916,01323.44144
5125.22935,01323.44064
5125.22974,01323.43995
5125.22979,01323.43950
5125.22984,01323.43891
5125.23016,01323.43833
5125.23012,01323.43811
5125.23020,01323.43811
5125.23027,01323.43786
5125.23037,01323.43769
5125.23056,01323.43779
5125.23052,01323.43827
5125.23114,01323.43870
5125.23150,01323.44040
5125.23164,01323.44215
5125.23179,01323.44244
5125.23190,01323.44328
5125.23090,01323.44372
5125.23098,01323.44418
5125.23074,01323.44409
5125.23087,01323.44399
5125.23032,01323.44370
5125.22983,01323.44430
5125.22907,01323.44509
5125.22822,01323.44491
5125.22808,01323.44474
5125.22804,01323.44515
5125.22787,01323.44535
5125.22820,01323.44521
5125.22837,01323.44539
5125.22905,01323.44580
5125.23017,01323.44581
5125.23108,01323.44549
5125.23122,01323.44502
5125.23110,01323.44377
5125.23187,01323.44264
5125.23196,01323.44260
5125.23245,01323.44114
5125.23403,01323.43875
5125.23430,01323.43769
5125.23496,01323.43685
5125.23542,01323.43583
5125.23549,01323.43531
5125.23531,01323.43548
5125.23545,01323.43551
5125.23582,01323.43591
5125.23589,01323.43599
5125.23597,01323.43508
5125.23622,01323.43394
5125.23653,01323.43290
5125.23678,01323.43199
5125.23639,01323.43122
5125.23603,01323.43072
5125.23514,01323.42986
5125.23474,01323.42960
5125.23454,01323.42890
5125.23454,01323.42865
5125.23411,01323.42923
5125.23377,01323.42950
5125.23381,01323.43053
5125.23404,01323.43112
5125.23411,01323.43125
5125.23399,01323.43089
5125.23390,01323.43034
5125.23374,01323.42989
5125.23397,01323.42936
5125.23371,01323.42878
5125.23361,01323.42882
5125.23345,01323.42878
5125.23299,01323.42892
5125.23238,01323.42973
5125.23166,01323.42947
5125.23178,01323.42890
5125.23241,01323.42995
5125.23301,01323.43031
5125.23370,01323.43043
5125.23667,01323.42792
5125.23820,01323.42460
5125.23999,01323.41417
5125.24220,01323.40586
5125.24346,01323.39597
5125.24500,01323.38863
5125.24191,01323.37528
5125.23966,01323.36243
5125.23828,01323.35247
5125.23760,01323.33669
5125.23748,01323.32050
5125.23872,01323.30274
5125.23947,01323.28450
5125.24838,01323.25175
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
5125.27349,01323.37255
5125.26449,01323.38623
5125.25640,01323.39937
5125.25054,01323.40792
5125.24662,01323.41515
5125.24433,01323.41921
5125.24351,01323.42245
5125.24310,01323.42389
5125.24204,01323.42579
5125.24103,01323.42734
5125.24001,01323.42836
5125.23926,01323.42918
5125.23893,01323.42949
5125.23881,01323.43020
5125.23859,01323.43075
5125.23852,01323.43115
5125.23832,01323.43146
5125.23811,01323.43175
5125.23793,01323.43188
5125.23780,01323.43189
5125.23771,01323.43196
5125.23764,01323.43210
5125.23760,01323.43221
5125.23757,01323.43223
5125.23755,01323.43213
5125.23768,01323.43205
5125.23765,01323.43148
5125.23770,01323.43107
5125.23759,01323.43094
5125.23774,01323.43075
5125.23765,01323.43028
5125.23776,01323.43007
5125.23782,01323.43002
5125.23777,01323.43009
5125.23798,01323.43006
5125.23808,01323.43005
5125.23814,01323.43001
5125.23831,01323.43008
5125.23842,01323.43009
5125.23849,01323.43006
